"Date 
(month/day/year)",Market price ($/MWh),,,,,,,,,,,
18/05/2013 23:00,39.41,,,,,,,,,,,
18/05/2013 23:30,25.00,,,,,,,,,,,
19/05/2013 00:00,25.00,,,,,,,,,,,
19/05/2013 00:30,25.00,,,,,,,,,,,
19/05/2013 01:00,40.15,,,,,,,,,,,
19/05/2013 01:30,25.00,,,,,,,,,,,
19/05/2013 02:00,25.00,,,,,,,,,,,
19/05/2013 02:30,25.00,,,,,,,,,,,
19/05/2013 03:00,25.00,,,,,,,,,,,
19/05/2013 03:30,25.00,,,,,,,,,,,
19/05/2013 04:00,25.00,,,,,,,,,,,
19/05/2013 04:30,25.00,,,,,,,,,,,
19/05/2013 05:00,25.00,,,,,,,,,,,
19/05/2013 05:30,25.00,,,,,,,,,,,
19/05/2013 06:00,25.00,,,,,,,,,,,
19/05/2013 06:30,39.62,,,,,,,,,,,
19/05/2013 07:00,39.59,,,,,,,,,,,
19/05/2013 07:30,39.60,,,,,,,,,,,
19/05/2013 08:00,39.71,,,,,,,,,,,
19/05/2013 08:30,39.71,,,,,,,,,,,
19/05/2013 09:00,39.71,,,,,,,,,,,
19/05/2013 09:30,39.71,,,,,,,,,,,
19/05/2013 10:00,39.71,,,,,,,,,,,
19/05/2013 10:30,39.71,,,,,,,,,,,
19/05/2013 11:00,39.71,,,,,,,,,,,
19/05/2013 11:30,39.71,,,,,,,,,,,
19/05/2013 12:00,39.71,,,,,,,,,,,
19/05/2013 12:30,39.71,,,,,,,,,,,
19/05/2013 13:00,39.71,,,,,,,,,,,
19/05/2013 13:30,39.71,,,,,,,,,,,
19/05/2013 14:00,39.71,,,,,,,,,,,
19/05/2013 14:30,39.71,,,,,,,,,,,
19/05/2013 15:00,39.71,,,,,,,,,,,
19/05/2013 15:30,41.73,,,,,,,,,,,
19/05/2013 16:00,48.48,,,,,,,,,,,
19/05/2013 16:30,49.48,,,,,,,,,,,
19/05/2013 17:00,49.48,,,,,,,,,,,
19/05/2013 17:30,51.88,,,,,,,,,,,
19/05/2013 18:00,52.22,,,,,,,,,,,
19/05/2013 18:30,57.33,,,,,,,,,,,
19/05/2013 19:00,57.33,,,,,,,,,,,
19/05/2013 19:30,57.33,,,,,,,,,,,
19/05/2013 20:00,51.48,,,,,,,,,,,
19/05/2013 20:30,49.48,,,,,,,,,,,
19/05/2013 21:00,49.18,,,,,,,,,,,
19/05/2013 21:30,48.48,,,,,,,,,,,
19/05/2013 22:00,39.05,,,,,,,,,,,
19/05/2013 22:30,39.18,,,,,,,,,,,
19/05/2013 23:00,39.42,,,,,,,,,,,
19/05/2013 23:30,39.68,,,,,,,,,,,
20/05/2013 00:00,39.76,,,,,,,,,,,
20/05/2013 00:30,20.00,,,,,,,,,,,
20/05/2013 01:00,15.00,,,,,,,,,,,
20/05/2013 01:30,15.00,,,,,,,,,,,
20/05/2013 02:00,15.00,,,,,,,,,,,
20/05/2013 02:30,15.00,,,,,,,,,,,
20/05/2013 03:00,15.00,,,,,,,,,,,
20/05/2013 03:30,15.00,,,,,,,,,,,
20/05/2013 04:00,15.00,,,,,,,,,,,
20/05/2013 04:30,39.74,,,,,,,,,,,
20/05/2013 05:00,39.64,,,,,,,,,,,
20/05/2013 05:30,39.40,,,,,,,,,,,
20/05/2013 06:00,39.15,,,,,,,,,,,
20/05/2013 06:30,38.98,,,,,,,,,,,
20/05/2013 07:00,43.18,,,,,,,,,,,
20/05/2013 07:30,44.98,,,,,,,,,,,
20/05/2013 08:00,49.96,,,,,,,,,,,
20/05/2013 08:30,49.48,,,,,,,,,,,
20/05/2013 09:00,48.48,,,,,,,,,,,
20/05/2013 09:30,39.28,,,,,,,,,,,
20/05/2013 10:00,39.31,,,,,,,,,,,
20/05/2013 10:30,42.58,,,,,,,,,,,
20/05/2013 11:00,46.78,,,,,,,,,,,
20/05/2013 11:30,46.78,,,,,,,,,,,
20/05/2013 12:00,46.78,,,,,,,,,,,
20/05/2013 12:30,46.78,,,,,,,,,,,
20/05/2013 13:00,47.68,,,,,,,,,,,
20/05/2013 13:30,44.50,,,,,,,,,,,
20/05/2013 14:00,46.78,,,,,,,,,,,
20/05/2013 14:30,48.48,,,,,,,,,,,
20/05/2013 15:00,48.45,,,,,,,,,,,
20/05/2013 15:30,48.48,,,,,,,,,,,
20/05/2013 16:00,50.19,,,,,,,,,,,
20/05/2013 16:30,50.48,,,,,,,,,,,
20/05/2013 17:00,57.27,,,,,,,,,,,
20/05/2013 17:30,57.72,,,,,,,,,,,
20/05/2013 18:00,57.72,,,,,,,,,,,
20/05/2013 18:30,57.72,,,,,,,,,,,
20/05/2013 19:00,57.33,,,,,,,,,,,
20/05/2013 19:30,57.33,,,,,,,,,,,
20/05/2013 20:00,50.32,,,,,,,,,,,
20/05/2013 20:30,50.32,,,,,,,,,,,
20/05/2013 21:00,44.98,,,,,,,,,,,
20/05/2013 21:30,39.33,,,,,,,,,,,
20/05/2013 22:00,39.11,,,,,,,,,,,
20/05/2013 22:30,39.17,,,,,,,,,,,
20/05/2013 23:00,39.38,,,,,,,,,,,
20/05/2013 23:30,25.00,,,,,,,,,,,
21/05/2013 00:00,39.99,,,,,,,,,,,
21/05/2013 00:30,40.23,,,,,,,,,,,
21/05/2013 01:00,40.22,,,,,,,,,,,
21/05/2013 01:30,40.08,,,,,,,,,,,
21/05/2013 02:00,39.96,,,,,,,,,,,
21/05/2013 02:30,39.93,,,,,,,,,,,
21/05/2013 03:00,39.94,,,,,,,,,,,
21/05/2013 03:30,39.96,,,,,,,,,,,
21/05/2013 04:00,39.93,,,,,,,,,,,
21/05/2013 04:30,39.81,,,,,,,,,,,
21/05/2013 05:00,39.53,,,,,,,,,,,
21/05/2013 05:30,41.98,,,,,,,,,,,
21/05/2013 06:00,41.98,,,,,,,,,,,
21/05/2013 06:30,45.21,,,,,,,,,,,
21/05/2013 07:00,51.88,,,,,,,,,,,
21/05/2013 07:30,52.78,,,,,,,,,,,
21/05/2013 08:00,57.22,,,,,,,,,,,
21/05/2013 08:30,56.32,,,,,,,,,,,
21/05/2013 09:00,55.43,,,,,,,,,,,
21/05/2013 09:30,52.78,,,,,,,,,,,
21/05/2013 10:00,45.00,,,,,,,,,,,
21/05/2013 10:30,47.68,,,,,,,,,,,
21/05/2013 11:00,49.48,,,,,,,,,,,
21/05/2013 11:30,47.68,,,,,,,,,,,
21/05/2013 12:00,44.50,,,,,,,,,,,
21/05/2013 12:30,44.98,,,,,,,,,,,
21/05/2013 13:00,43.44,,,,,,,,,,,
21/05/2013 13:30,43.44,,,,,,,,,,,
21/05/2013 14:00,43.44,,,,,,,,,,,
21/05/2013 14:30,45.00,,,,,,,,,,,
21/05/2013 15:00,45.00,,,,,,,,,,,
21/05/2013 15:30,48.50,,,,,,,,,,,
21/05/2013 16:00,51.88,,,,,,,,,,,
21/05/2013 16:30,55.43,,,,,,,,,,,
21/05/2013 17:00,59.50,,,,,,,,,,,
21/05/2013 17:30,64.10,,,,,,,,,,,
21/05/2013 18:00,69.43,,,,,,,,,,,
21/05/2013 18:30,75.00,,,,,,,,,,,
21/05/2013 19:00,75.00,,,,,,,,,,,
21/05/2013 19:30,64.27,,,,,,,,,,,
21/05/2013 20:00,59.89,,,,,,,,,,,
21/05/2013 20:30,56.32,,,,,,,,,,,
21/05/2013 21:00,50.50,,,,,,,,,,,
21/05/2013 21:30,39.19,,,,,,,,,,,
21/05/2013 22:00,39.10,,,,,,,,,,,
21/05/2013 22:30,39.24,,,,,,,,,,,
21/05/2013 23:00,39.49,,,,,,,,,,,
21/05/2013 23:30,39.71,,,,,,,,,,,
22/05/2013 00:00,39.84,,,,,,,,,,,
22/05/2013 00:30,39.96,,,,,,,,,,,
22/05/2013 01:00,40.00,,,,,,,,,,,
22/05/2013 01:30,40.00,,,,,,,,,,,
22/05/2013 02:00,40.01,,,,,,,,,,,
22/05/2013 02:30,40.04,,,,,,,,,,,
22/05/2013 03:00,40.02,,,,,,,,,,,
22/05/2013 03:30,40.07,,,,,,,,,,,
22/05/2013 04:00,40.01,,,,,,,,,,,
22/05/2013 04:30,39.90,,,,,,,,,,,
22/05/2013 05:00,39.64,,,,,,,,,,,
22/05/2013 05:30,39.28,,,,,,,,,,,
22/05/2013 06:00,39.30,,,,,,,,,,,
22/05/2013 06:30,39.19,,,,,,,,,,,
22/05/2013 07:00,55.43,,,,,,,,,,,
22/05/2013 07:30,53.17,,,,,,,,,,,
22/05/2013 08:00,56.32,,,,,,,,,,,
22/05/2013 08:30,53.00,,,,,,,,,,,
22/05/2013 09:00,50.48,,,,,,,,,,,
22/05/2013 09:30,45.00,,,,,,,,,,,
22/05/2013 10:00,45.00,,,,,,,,,,,
22/05/2013 10:30,45.00,,,,,,,,,,,
22/05/2013 11:00,45.00,,,,,,,,,,,
22/05/2013 11:30,45.00,,,,,,,,,,,
22/05/2013 12:00,41.73,,,,,,,,,,,
22/05/2013 12:30,41.98,,,,,,,,,,,
22/05/2013 13:00,41.98,,,,,,,,,,,
22/05/2013 13:30,41.98,,,,,,,,,,,
22/05/2013 14:00,41.73,,,,,,,,,,,
22/05/2013 14:30,45.00,,,,,,,,,,,
22/05/2013 15:00,45.00,,,,,,,,,,,
22/05/2013 15:30,45.00,,,,,,,,,,,
22/05/2013 16:00,49.60,,,,,,,,,,,
22/05/2013 16:30,55.43,,,,,,,,,,,
22/05/2013 17:00,57.32,,,,,,,,,,,
22/05/2013 17:30,59.89,,,,,,,,,,,
22/05/2013 18:00,61.00,,,,,,,,,,,
22/05/2013 18:30,64.22,,,,,,,,,,,
22/05/2013 19:00,59.89,,,,,,,,,,,
22/05/2013 19:30,57.33,,,,,,,,,,,
22/05/2013 20:00,57.32,,,,,,,,,,,
22/05/2013 20:30,55.43,,,,,,,,,,,
22/05/2013 21:00,50.48,,,,,,,,,,,
22/05/2013 21:30,38.95,,,,,,,,,,,
22/05/2013 22:00,39.00,,,,,,,,,,,
22/05/2013 22:30,38.90,,,,,,,,,,,
22/05/2013 23:00,39.15,,,,,,,,,,,
22/05/2013 23:30,25.00,,,,,,,,,,,
23/05/2013 00:00,25.00,,,,,,,,,,,
23/05/2013 00:30,25.00,,,,,,,,,,,
23/05/2013 01:00,25.00,,,,,,,,,,,
23/05/2013 01:30,40.47,,,,,,,,,,,
23/05/2013 02:00,40.58,,,,,,,,,,,
23/05/2013 02:30,40.17,,,,,,,,,,,
23/05/2013 03:00,40.17,,,,,,,,,,,
23/05/2013 03:30,40.41,,,,,,,,,,,
23/05/2013 04:00,40.23,,,,,,,,,,,
23/05/2013 04:30,25.00,,,,,,,,,,,
23/05/2013 05:00,25.00,,,,,,,,,,,
23/05/2013 05:30,41.98,,,,,,,,,,,
23/05/2013 06:00,42.00,,,,,,,,,,,
23/05/2013 06:30,45.88,,,,,,,,,,,
23/05/2013 07:00,53.00,,,,,,,,,,,
23/05/2013 07:30,52.48,,,,,,,,,,,
23/05/2013 08:00,57.33,,,,,,,,,,,
23/05/2013 08:30,57.22,,,,,,,,,,,
23/05/2013 09:00,55.82,,,,,,,,,,,
23/05/2013 09:30,53.00,,,,,,,,,,,
23/05/2013 10:00,49.76,,,,,,,,,,,
23/05/2013 10:30,47.00,,,,,,,,,,,
23/05/2013 11:00,43.18,,,,,,,,,,,
23/05/2013 11:30,42.58,,,,,,,,,,,
23/05/2013 12:00,42.58,,,,,,,,,,,
23/05/2013 12:30,42.58,,,,,,,,,,,
23/05/2013 13:00,43.18,,,,,,,,,,,
23/05/2013 13:30,43.18,,,,,,,,,,,
23/05/2013 14:00,44.38,,,,,,,,,,,
23/05/2013 14:30,44.98,,,,,,,,,,,
23/05/2013 15:00,46.78,,,,,,,,,,,
23/05/2013 15:30,49.18,,,,,,,,,,,
23/05/2013 16:00,51.88,,,,,,,,,,,
23/05/2013 16:30,55.82,,,,,,,,,,,
23/05/2013 17:00,57.33,,,,,,,,,,,
23/05/2013 17:30,59.89,,,,,,,,,,,
23/05/2013 18:00,60.91,,,,,,,,,,,
23/05/2013 18:30,60.88,,,,,,,,,,,
23/05/2013 19:00,59.89,,,,,,,,,,,
23/05/2013 19:30,57.33,,,,,,,,,,,
23/05/2013 20:00,57.22,,,,,,,,,,,
23/05/2013 20:30,55.82,,,,,,,,,,,
23/05/2013 21:00,52.48,,,,,,,,,,,
23/05/2013 21:30,43.18,,,,,,,,,,,
23/05/2013 22:00,38.90,,,,,,,,,,,
23/05/2013 22:30,38.90,,,,,,,,,,,
23/05/2013 23:00,38.97,,,,,,,,,,,
23/05/2013 23:30,39.11,,,,,,,,,,,
24/05/2013 00:00,39.26,,,,,,,,,,,
24/05/2013 00:30,39.47,,,,,,,,,,,
24/05/2013 01:00,39.94,,,,,,,,,,,
24/05/2013 01:30,40.13,,,,,,,,,,,
24/05/2013 02:00,40.26,,,,,,,,,,,
24/05/2013 02:30,40.00,,,,,,,,,,,
24/05/2013 03:00,40.02,,,,,,,,,,,
24/05/2013 03:30,40.14,,,,,,,,,,,
24/05/2013 04:00,40.00,,,,,,,,,,,
24/05/2013 04:30,39.78,,,,,,,,,,,
24/05/2013 05:00,39.27,,,,,,,,,,,
24/05/2013 05:30,39.05,,,,,,,,,,,
24/05/2013 06:00,39.04,,,,,,,,,,,
24/05/2013 06:30,39.03,,,,,,,,,,,
24/05/2013 07:00,55.43,,,,,,,,,,,
24/05/2013 07:30,55.43,,,,,,,,,,,
24/05/2013 08:00,55.43,,,,,,,,,,,
24/05/2013 08:30,55.43,,,,,,,,,,,
24/05/2013 09:00,52.48,,,,,,,,,,,
24/05/2013 09:30,49.99,,,,,,,,,,,
24/05/2013 10:00,47.68,,,,,,,,,,,
24/05/2013 10:30,42.58,,,,,,,,,,,
24/05/2013 11:00,42.00,,,,,,,,,,,
24/05/2013 11:30,42.00,,,,,,,,,,,
24/05/2013 12:00,42.58,,,,,,,,,,,
24/05/2013 12:30,41.73,,,,,,,,,,,
24/05/2013 13:00,41.73,,,,,,,,,,,
24/05/2013 13:30,41.73,,,,,,,,,,,
24/05/2013 14:00,41.73,,,,,,,,,,,
24/05/2013 14:30,41.73,,,,,,,,,,,
24/05/2013 15:00,41.73,,,,,,,,,,,
24/05/2013 15:30,42.00,,,,,,,,,,,
24/05/2013 16:00,48.48,,,,,,,,,,,
24/05/2013 16:30,53.00,,,,,,,,,,,
24/05/2013 17:00,57.00,,,,,,,,,,,
24/05/2013 17:30,57.33,,,,,,,,,,,
24/05/2013 18:00,57.33,,,,,,,,,,,
24/05/2013 18:30,57.33,,,,,,,,,,,
24/05/2013 19:00,57.22,,,,,,,,,,,
24/05/2013 19:30,55.43,,,,,,,,,,,
24/05/2013 20:00,55.43,,,,,,,,,,,
24/05/2013 20:30,47.68,,,,,,,,,,,
24/05/2013 21:00,39.16,,,,,,,,,,,
24/05/2013 21:30,39.14,,,,,,,,,,,
24/05/2013 22:00,38.86,,,,,,,,,,,
24/05/2013 22:30,38.89,,,,,,,,,,,
24/05/2013 23:00,39.10,,,,,,,,,,,
24/05/2013 23:30,39.31,,,,,,,,,,,
25/05/2013 00:00,39.54,,,,,,,,,,,
25/05/2013 00:30,39.60,,,,,,,,,,,
25/05/2013 01:00,39.65,,,,,,,,,,,
25/05/2013 01:30,39.74,,,,,,,,,,,
25/05/2013 02:00,39.79,,,,,,,,,,,
25/05/2013 02:30,39.86,,,,,,,,,,,
25/05/2013 03:00,39.86,,,,,,,,,,,
25/05/2013 03:30,39.92,,,,,,,,,,,
25/05/2013 04:00,39.86,,,,,,,,,,,
25/05/2013 04:30,39.83,,,,,,,,,,,
25/05/2013 05:00,39.67,,,,,,,,,,,
25/05/2013 05:30,39.63,,,,,,,,,,,
25/05/2013 06:00,39.56,,,,,,,,,,,
25/05/2013 06:30,39.62,,,,,,,,,,,
25/05/2013 07:00,39.83,,,,,,,,,,,
25/05/2013 07:30,46.78,,,,,,,,,,,
25/05/2013 08:00,50.44,,,,,,,,,,,
25/05/2013 08:30,50.44,,,,,,,,,,,
25/05/2013 09:00,50.44,,,,,,,,,,,
25/05/2013 09:30,50.44,,,,,,,,,,,
25/05/2013 10:00,50.43,,,,,,,,,,,
25/05/2013 10:30,48.48,,,,,,,,,,,
25/05/2013 11:00,45.00,,,,,,,,,,,
25/05/2013 11:30,44.38,,,,,,,,,,,
25/05/2013 12:00,43.18,,,,,,,,,,,
25/05/2013 12:30,42.58,,,,,,,,,,,
25/05/2013 13:00,42.58,,,,,,,,,,,
25/05/2013 13:30,41.73,,,,,,,,,,,
25/05/2013 14:00,41.73,,,,,,,,,,,
25/05/2013 14:30,41.73,,,,,,,,,,,
25/05/2013 15:00,41.73,,,,,,,,,,,
25/05/2013 15:30,44.98,,,,,,,,,,,
25/05/2013 16:00,50.40,,,,,,,,,,,
25/05/2013 16:30,50.40,,,,,,,,,,,
25/05/2013 17:00,50.31,,,,,,,,,,,
25/05/2013 17:30,55.12,,,,,,,,,,,
25/05/2013 18:00,55.43,,,,,,,,,,,
25/05/2013 18:30,55.43,,,,,,,,,,,
25/05/2013 19:00,54.50,,,,,,,,,,,
25/05/2013 19:30,52.00,,,,,,,,,,,
25/05/2013 20:00,50.51,,,,,,,,,,,
25/05/2013 20:30,50.68,,,,,,,,,,,
25/05/2013 21:00,55.43,,,,,,,,,,,
25/05/2013 21:30,56.32,,,,,,,,,,,
25/05/2013 22:00,38.94,,,,,,,,,,,
25/05/2013 22:30,38.98,,,,,,,,,,,
25/05/2013 23:00,39.07,,,,,,,,,,,
25/05/2013 23:30,32.00,,,,,,,,,,,
26/05/2013 00:00,20.00,,,,,,,,,,,
26/05/2013 00:30,39.49,,,,,,,,,,,
26/05/2013 01:00,39.61,,,,,,,,,,,
26/05/2013 01:30,39.68,,,,,,,,,,,
26/05/2013 02:00,39.72,,,,,,,,,,,
26/05/2013 02:30,39.71,,,,,,,,,,,
26/05/2013 03:00,39.73,,,,,,,,,,,
26/05/2013 03:30,39.76,,,,,,,,,,,
26/05/2013 04:00,39.72,,,,,,,,,,,
26/05/2013 04:30,20.00,,,,,,,,,,,
26/05/2013 05:00,20.00,,,,,,,,,,,
26/05/2013 05:30,32.00,,,,,,,,,,,
26/05/2013 06:00,32.00,,,,,,,,,,,
26/05/2013 06:30,39.59,,,,,,,,,,,
26/05/2013 07:00,39.65,,,,,,,,,,,
26/05/2013 07:30,39.88,,,,,,,,,,,
26/05/2013 08:00,50.48,,,,,,,,,,,
26/05/2013 08:30,50.55,,,,,,,,,,,
26/05/2013 09:00,50.55,,,,,,,,,,,
26/05/2013 09:30,50.55,,,,,,,,,,,
26/05/2013 10:00,45.00,,,,,,,,,,,
26/05/2013 10:30,39.71,,,,,,,,,,,
26/05/2013 11:00,39.71,,,,,,,,,,,
26/05/2013 11:30,41.73,,,,,,,,,,,
26/05/2013 12:00,41.73,,,,,,,,,,,
26/05/2013 12:30,39.71,,,,,,,,,,,
26/05/2013 13:00,39.71,,,,,,,,,,,
26/05/2013 13:30,39.71,,,,,,,,,,,
26/05/2013 14:00,39.71,,,,,,,,,,,
26/05/2013 14:30,39.71,,,,,,,,,,,
26/05/2013 15:00,39.71,,,,,,,,,,,
26/05/2013 15:30,39.71,,,,,,,,,,,
26/05/2013 16:00,44.98,,,,,,,,,,,
26/05/2013 16:30,51.48,,,,,,,,,,,
26/05/2013 17:00,53.00,,,,,,,,,,,
26/05/2013 17:30,55.00,,,,,,,,,,,
26/05/2013 18:00,55.00,,,,,,,,,,,
26/05/2013 18:30,57.33,,,,,,,,,,,
26/05/2013 19:00,55.00,,,,,,,,,,,
26/05/2013 19:30,55.00,,,,,,,,,,,
26/05/2013 20:00,55.00,,,,,,,,,,,
26/05/2013 20:30,53.00,,,,,,,,,,,
26/05/2013 21:00,50.50,,,,,,,,,,,
26/05/2013 21:30,50.65,,,,,,,,,,,
26/05/2013 22:00,30.35,,,,,,,,,,,
26/05/2013 22:30,20.04,,,,,,,,,,,
26/05/2013 23:00,32.00,,,,,,,,,,,
26/05/2013 23:30,22.69,,,,,,,,,,,
27/05/2013 00:00,20.00,,,,,,,,,,,
27/05/2013 00:30,20.00,,,,,,,,,,,
27/05/2013 01:00,20.00,,,,,,,,,,,
27/05/2013 01:30,20.00,,,,,,,,,,,
27/05/2013 02:00,20.00,,,,,,,,,,,
27/05/2013 02:30,20.00,,,,,,,,,,,
27/05/2013 03:00,20.00,,,,,,,,,,,
27/05/2013 03:30,20.00,,,,,,,,,,,
27/05/2013 04:00,20.00,,,,,,,,,,,
27/05/2013 04:30,20.00,,,,,,,,,,,
27/05/2013 05:00,20.00,,,,,,,,,,,
27/05/2013 05:30,20.00,,,,,,,,,,,
27/05/2013 06:00,21.66,,,,,,,,,,,
27/05/2013 06:30,39.01,,,,,,,,,,,
27/05/2013 07:00,51.50,,,,,,,,,,,
27/05/2013 07:30,53.00,,,,,,,,,,,
27/05/2013 08:00,50.28,,,,,,,,,,,
27/05/2013 08:30,50.28,,,,,,,,,,,
27/05/2013 09:00,46.78,,,,,,,,,,,
27/05/2013 09:30,41.73,,,,,,,,,,,
27/05/2013 10:00,39.55,,,,,,,,,,,
27/05/2013 10:30,39.56,,,,,,,,,,,
27/05/2013 11:00,39.56,,,,,,,,,,,
27/05/2013 11:30,41.73,,,,,,,,,,,
27/05/2013 12:00,41.73,,,,,,,,,,,
27/05/2013 12:30,41.73,,,,,,,,,,,
27/05/2013 13:00,41.98,,,,,,,,,,,
27/05/2013 13:30,41.98,,,,,,,,,,,
27/05/2013 14:00,41.98,,,,,,,,,,,
27/05/2013 14:30,46.78,,,,,,,,,,,
27/05/2013 15:00,41.73,,,,,,,,,,,
27/05/2013 15:30,44.38,,,,,,,,,,,
27/05/2013 16:00,48.48,,,,,,,,,,,
27/05/2013 16:30,50.36,,,,,,,,,,,
27/05/2013 17:00,50.36,,,,,,,,,,,
27/05/2013 17:30,50.36,,,,,,,,,,,
27/05/2013 18:00,51.50,,,,,,,,,,,
27/05/2013 18:30,51.50,,,,,,,,,,,
27/05/2013 19:00,50.36,,,,,,,,,,,
27/05/2013 19:30,50.36,,,,,,,,,,,
27/05/2013 20:00,50.36,,,,,,,,,,,
27/05/2013 20:30,49.18,,,,,,,,,,,
27/05/2013 21:00,39.56,,,,,,,,,,,
27/05/2013 21:30,39.56,,,,,,,,,,,
27/05/2013 22:00,39.55,,,,,,,,,,,
27/05/2013 22:30,39.58,,,,,,,,,,,
27/05/2013 23:00,39.65,,,,,,,,,,,
27/05/2013 23:30,21.95,,,,,,,,,,,
28/05/2013 00:00,4.30,,,,,,,,,,,
28/05/2013 00:30,0.01,,,,,,,,,,,
28/05/2013 01:00,0.01,,,,,,,,,,,
28/05/2013 01:30,0.01,,,,,,,,,,,
28/05/2013 02:00,0.01,,,,,,,,,,,
28/05/2013 02:30,0.01,,,,,,,,,,,
28/05/2013 03:00,0.01,,,,,,,,,,,
28/05/2013 03:30,0.01,,,,,,,,,,,
28/05/2013 04:00,0.01,,,,,,,,,,,
28/05/2013 04:30,0.01,,,,,,,,,,,
28/05/2013 05:00,0.01,,,,,,,,,,,
28/05/2013 05:30,20.00,,,,,,,,,,,
28/05/2013 06:00,21.82,,,,,,,,,,,
28/05/2013 06:30,39.50,,,,,,,,,,,
28/05/2013 07:00,47.68,,,,,,,,,,,
28/05/2013 07:30,50.32,,,,,,,,,,,
28/05/2013 08:00,47.00,,,,,,,,,,,
28/05/2013 08:30,43.18,,,,,,,,,,,
28/05/2013 09:00,41.73,,,,,,,,,,,
28/05/2013 09:30,42.58,,,,,,,,,,,
28/05/2013 10:00,45.00,,,,,,,,,,,
28/05/2013 10:30,47.68,,,,,,,,,,,
28/05/2013 11:00,46.78,,,,,,,,,,,
28/05/2013 11:30,46.78,,,,,,,,,,,
28/05/2013 12:00,41.73,,,,,,,,,,,
28/05/2013 12:30,41.73,,,,,,,,,,,
28/05/2013 13:00,41.73,,,,,,,,,,,
28/05/2013 13:30,41.73,,,,,,,,,,,
28/05/2013 14:00,41.73,,,,,,,,,,,
28/05/2013 14:30,41.73,,,,,,,,,,,
28/05/2013 15:00,41.73,,,,,,,,,,,
28/05/2013 15:30,44.38,,,,,,,,,,,
28/05/2013 16:00,48.48,,,,,,,,,,,
28/05/2013 16:30,50.34,,,,,,,,,,,
28/05/2013 17:00,52.00,,,,,,,,,,,
28/05/2013 17:30,54.84,,,,,,,,,,,
28/05/2013 18:00,55.43,,,,,,,,,,,
28/05/2013 18:30,55.43,,,,,,,,,,,
28/05/2013 19:00,54.71,,,,,,,,,,,
28/05/2013 19:30,52.00,,,,,,,,,,,
28/05/2013 20:00,50.36,,,,,,,,,,,
28/05/2013 20:30,50.36,,,,,,,,,,,
28/05/2013 21:00,44.38,,,,,,,,,,,
28/05/2013 21:30,41.98,,,,,,,,,,,
28/05/2013 22:00,39.50,,,,,,,,,,,
28/05/2013 22:30,39.63,,,,,,,,,,,
28/05/2013 23:00,39.82,,,,,,,,,,,
28/05/2013 23:30,23.06,,,,,,,,,,,
29/05/2013 00:00,40.92,,,,,,,,,,,
29/05/2013 00:30,20.00,,,,,,,,,,,
29/05/2013 01:00,20.00,,,,,,,,,,,
29/05/2013 01:30,20.00,,,,,,,,,,,
29/05/2013 02:00,20.00,,,,,,,,,,,
29/05/2013 02:30,20.00,,,,,,,,,,,
29/05/2013 03:00,20.00,,,,,,,,,,,
29/05/2013 03:30,20.00,,,,,,,,,,,
29/05/2013 04:00,20.00,,,,,,,,,,,
29/05/2013 04:30,41.10,,,,,,,,,,,
29/05/2013 05:00,40.73,,,,,,,,,,,
29/05/2013 05:30,20.00,,,,,,,,,,,
29/05/2013 06:00,22.02,,,,,,,,,,,
29/05/2013 06:30,39.56,,,,,,,,,,,
29/05/2013 07:00,50.34,,,,,,,,,,,
29/05/2013 07:30,50.36,,,,,,,,,,,
29/05/2013 08:00,50.32,,,,,,,,,,,
29/05/2013 08:30,50.32,,,,,,,,,,,
29/05/2013 09:00,50.32,,,,,,,,,,,
29/05/2013 09:30,49.48,,,,,,,,,,,
29/05/2013 10:00,47.68,,,,,,,,,,,
29/05/2013 10:30,47.00,,,,,,,,,,,
29/05/2013 11:00,41.73,,,,,,,,,,,
29/05/2013 11:30,41.73,,,,,,,,,,,
29/05/2013 12:00,41.73,,,,,,,,,,,
29/05/2013 12:30,41.73,,,,,,,,,,,
29/05/2013 13:00,41.73,,,,,,,,,,,
29/05/2013 13:30,41.73,,,,,,,,,,,
29/05/2013 14:00,41.73,,,,,,,,,,,
29/05/2013 14:30,41.73,,,,,,,,,,,
29/05/2013 15:00,41.73,,,,,,,,,,,
29/05/2013 15:30,41.73,,,,,,,,,,,
29/05/2013 16:00,47.00,,,,,,,,,,,
29/05/2013 16:30,50.34,,,,,,,,,,,
29/05/2013 17:00,55.00,,,,,,,,,,,
29/05/2013 17:30,55.43,,,,,,,,,,,
29/05/2013 18:00,57.33,,,,,,,,,,,
29/05/2013 18:30,57.33,,,,,,,,,,,
29/05/2013 19:00,57.22,,,,,,,,,,,
29/05/2013 19:30,55.70,,,,,,,,,,,
29/05/2013 20:00,50.34,,,,,,,,,,,
29/05/2013 20:30,50.36,,,,,,,,,,,
29/05/2013 21:00,47.68,,,,,,,,,,,
29/05/2013 21:30,43.70,,,,,,,,,,,
29/05/2013 22:00,39.49,,,,,,,,,,,
29/05/2013 22:30,39.58,,,,,,,,,,,
29/05/2013 23:00,39.69,,,,,,,,,,,
29/05/2013 23:30,23.20,,,,,,,,,,,
30/05/2013 00:00,40.74,,,,,,,,,,,
30/05/2013 00:30,40.85,,,,,,,,,,,
30/05/2013 01:00,40.30,,,,,,,,,,,
30/05/2013 01:30,40.20,,,,,,,,,,,
30/05/2013 02:00,32.00,,,,,,,,,,,
30/05/2013 02:30,20.00,,,,,,,,,,,
30/05/2013 03:00,20.00,,,,,,,,,,,
